product_name,review_title,review_text,review_rating,helpful_count
New Balance Men&#39;s 331v1 Skate Sneaker,"Got em super cheap, nice basic shoe","Got the greenish grey ones on sale for $25.  For that price, I'm very happy.  They have that spandex inner lining kinda like a sock between the sole and tongue of the shoe but I don't mind it.",5,One person found this helpful
New Balance Men&#39;s 331v1 Skate Sneaker,"Great Value, DaD Cool and Approved!!!","Design, and style on a buget, nice to slip on and off with out socks, great for the beach, and a shoe you can just slip on and off, and still look DaD cool in the process, ,LoL",4,One person found this helpful
"Aldo Women's Dilathiel Sneaker, White, 9.5 UK",Love them,These where better than I expected. Love them.,5,One person found this helpful
New Balance Men&#39;s 331v1 Skate Sneaker,Comfortable shoes but they run small.,Comfortable shoes but they run small. I don’t normally wear a size 12 shoe but it seems like NB shoes run small. Originally had an 11 but that was very snug. Walked all day at an amusement park and my feet felt fine afterwards.,5,
New Balance Men&#39;s 331v1 Skate Sneaker,Great shoes!,My son loves these New Balance skate shoes!It did take a week or so to break the shoes in because my son has a very high instep and these shoes don't allow alot of instep room,5,
"Bloch Girls' Dansoft II Dance Shoe, Theatrical Pink, 9.5 UK Child","Wonderful quality, great color",These are soft yet durable and very comfortable on little feet.  Elastic is firmly attached so little ones pulling hard to get their feet in the will not pull the elastic off.  The color is the soft theatrical pink not just regular pastel pink.  The split sole really helps little ones to point their feet nicely.  Much better than the full sole style.,5,4 people found this helpful
New Balance Men&#39;s 331v1 Skate Sneaker,Great shoes,Great skate shoes . My son loves them and the green looks really good in person.,5,
"Bloch Girls' Dansoft II Dance Shoe, Theatrical Pink, 9.5 UK Child",best ballet shoes have split soles!,"I used to dance - not professionally, just for the activity - and when I found split sole shoes, I never looked back. They made my arch prettier, they were more comfortable, and I just loved them. So when my 4 year old wanted to take ballet, I wondered if they made them tiny - they do! I got her a pair of 8.5C - a guess on sizing - and they fit perfectly for about 6 months, until she outgrew them. We got her next pair locally, and they don't carry split sole for kids, so she has the traditional style.  Planning ahead, I picked up a 10.5C here for when she outgrows the current pair.  These are good shoes, and they have held up well through three classes a week and a kid who is tough on shoes. They also come with the elastic sewn on, which is nice. Ready-to-wear.",5,3 people found this helpful
New Balance Men&#39;s 331v1 Skate Sneaker,Color fades in short time.,"I like everything about this shoes; however, the only complaint that I have is that the color is starting to fade after 4 months of normal use. Besides that, it is a pretty comfty and good looking product.",4,
"Bloch Girls' Dansoft II Dance Shoe, Theatrical Pink, 9.5 UK Child",Soft & easier than standard sole,"Perfect! We used the Bloch bunnyhop all this time, because well my daughter liked that pink over the standard pink capezio.  Well I'm not fond of Capezio shoes anymore anyway, bunnyhops were out of stock and narrow is hard to find anyway, so we gave these a try.  Super soft as the other Blochs are and now that she's trying these with a split sole, she said they really are a lot easier to be more graceful with her feet with the split in the sole.",5,3 people found this helpful
"Bloch Girls' Dansoft II Dance Shoe, Theatrical Pink, 9.5 UK Child",1/2 a size big,These run about 1/2 a size big but we kept the big pair and reordered anyway. She loves the split sole.,5,
"Bloch Girls' Dansoft II Dance Shoe, Theatrical Pink, 9.5 UK Child",ok,not as good as expected. not as sturdy in her toes like the pair we got elsewhere. still cute but cant dance in these for too long,4,
"Bloch Girls' Dansoft II Dance Shoe, Theatrical Pink, 9.5 UK Child","Very soft, cute gymnastics/dancing shoes","Really cute, soft shoes. My daughter is 4 1/2 yrs old and wears size 8 in reg shoes. Those shoes are a bit large, but once you tighten them with laces, they fit almost perfect,just a little space for her to grow in them.",5,2 people found this helpful
"Bloch Girls' Dansoft II Dance Shoe, Theatrical Pink, 9.5 UK Child",Not a cris-cros elastic,My daughter was really excited to get her first pair of ballet slippers with of the cris-cros elastic style. It was a big disappointment when we received the regular one with Just 1 elastic. The photo of this item is not giving the right description.,3,
"Bloch Girls' Dansoft II Dance Shoe, Theatrical Pink, 9.5 UK Child",Consistent quality,This is the brand and style required by my daughter's dance team. She finds they are very comfortable and last well until she outgrows them.,5,
"Bloch Girls' Dansoft II Dance Shoe, Theatrical Pink, 9.5 UK Child",No cross cross strap?!,No criss cross straps as in photo. Wanted that unique look. Came in just one regular strap across center.,2,
"Bloch Girls' Dansoft II Dance Shoe, Theatrical Pink, 9.5 UK Child",Good Quality,Very cute and they seem comfortable on my daughter for her ballet class.  She loves them.,5,
ARIAT mens Midtown 11 UK,Perfect fit,"This is the first men's boot that I tried (I am female) and am very happy with the purchase. I have the women's version that is worn out but I wanted a boot with a bit more room in the front area due to bunions. They look very similar and are way more comfortable. In comparison the womens version does not have a turned up toe section - not sure why this men's version does but it is nicer when mounting / riding. Better feel in the stirup. Glad I ventured out of the normal comfort zone of boot buying. BTW I take a 9 in wome's, generally a wide.",5,
ARIAT mens Midtown 11 UK,It's a Love Hate Relationship!,"I've worn Ariat for years! Having horses they're my go-to boot! When my husband needed a new pair of work boots I convinced him to try something new and ordered these Ariat boots for him.  They got here quickly and when he opened the box he immediately loved the look but when he first attempted to put them on it looked like he was wrestling a bear! However, once they were on he said they are the most comfortable work boot he's ever had and they're surprisingly easy to take off!! He is on his feet a lot and has back problems but these boots have helped especially when you work 12- 14 hour days! Definitely prefers his Ariats (even with wrestling to get them on) over his Red Wings!",4,
ARIAT mens Midtown 11 UK,Comfortable right out of the box,I bought these boots for traveling and right out of the box they were comfortable. Put plenty of miles on these boots and they seem to be holding up very well. Not a whole lot of pictures to judge how they'd look in person but I think they look great!,5,3 people found this helpful
ARIAT mens Midtown 11 UK,Look and Fit Great!,"These boots look and feel great.  They were true to size in fit.  I have very wide feet so ordered the EE size and they are a little snug for my left foot which is wider, but should break in nicely once I wear them.  The only negative so far is I have a hard time putting them on and taking them off, which I am hoping will get better over time.",5,
ARIAT mens Midtown 11 UK,Great Boot for the Value,"Nice looking, very well made and doesn't have the cheap looking suede strip on the back.  However, I'm grateful to those who said to order a half size down.  I'm an 11 and got a 10.5 and it fits perfectly. I do have a narrow foot so don't know how that plays into it.  Very satisfied.",5,
ARIAT mens Midtown 11 UK,Not the quality (or help) Ariat is known for,Wore them 3 times and the stitching started coming out of the toe box - see pic.  Called Ariat....let’s say their service was as good as their stitching on my boots.  Thankfully Amazon knows customer service and covered for them.,3,3 people found this helpful
ARIAT mens Midtown 11 UK,Great quality boots at a great price,These are great boots super comfortable and appear to be high quality. I always wore red wings these are just as nice at half the price. They are pretty stiff I wouldn't recommend pulling the right out of the box and heading to work buy after wearing them for awhile the soften up and feel great on your feet. Thanks Mike,5,
ARIAT mens Midtown 11 UK,Comfortable. No break in. Great price!,"Nice, light weight, no break in boots. Very comfortable. Holding up well to ten hours a day on concrete. I would recommend these to anyone who isn’t required to wear steel toe boots.",5,One person found this helpful
